timestamps,eeg_1,eeg_2,eeg_3,eeg_4
1554948032.02488,880.8058472,1650,1094.359009,876.3735962
1554948032.02878,875.9707031,1650,1422.34436,992.0146484
1554948032.03268,877.1795044,1650,1448.131836,949.7069702
1554948032.03658,877.5823975,1650,1144.322388,826.0073242
1554948032.04048,876.7765503,1648.388306,1039.963379,847.765564
1554948032.04150,,,,
1554948032.04271,,,,
1554948032.04437,880.4029541,1645.567749,1307.912109,975.4945068
1554948032.04827,886.8497925,11.68498135,1276.080566,977.5091553
1554948032.05217,888.0585938,1563.369995,805.4578857,828.0219727
1554948032.05342,,,,
1554948032.05479,,,,
1554948032.05479,,,,
1554948032.05487,,,,
1554948032.05489,,,,
1554948032.05491,,,,
1554948032.05492,,,,
1554948032.05494,,,,
1554948032.05495,,,,
1554948032.05497,,,,
1554948032.05499,,,,
1554948032.05501,,,,
1554948032.05502,,,,
1554948032.05504,,,,
1554948032.05505,,,,
1554948032.05506,,,,
1554948032.05506,,,,
1554948032.05507,,,,
1554948032.05509,,,,
1554948032.05607,864.2857056,1489.230713,672.0878906,790.9523926
1554948032.05997,846.1538696,1600.036621,998.0585938,931.5750732
1554948032.06089,,,,
1554948032.06208,,,,
1554948032.06387,857.8388062,28.20512772,1290.989014,990
1554948032.06777,865.4945068,1573.846191,1106.043945,873.1502075
1554948032.07167,857.4359131,1106.849854,683.7728882,784.1025391
1554948032.07557,855.4212646,1095.970703,800.6226807,870.3296509
1554948032.07946,861.0622559,1175.750977,990,974.2857056
1554948032.08029,,,,
1554948032.08145,,,,
1554948032.08336,853.4066162,861.0622559,784.9084473,885.6410522
1554948032.08726,848.1685181,620.5128174,577.8021851,767.5823975
1554948032.08857,,,,
1554948032.09116,857.032959,521.3919678,574.9816895,828.4249268
1554948032.09506,849.3773193,738.1685181,890.8791504,954.5421143
1554948032.09896,848.5714111,716.8131714,926.7399292,924.3223267
1554948032.09968,,,,
1554948032.10082,,,,
1554948032.10286,844.1392212,348.1318665,617.6923218,791.7582397
1554948032.10676,841.7216187,114.4322357,486.3370056,801.8314819
1554948032.11065,855.0183105,229.6703339,693.0402832,933.5897217
1554948032.11455,848.5714111,339.6703186,894.9084473,954.1392212
1554948032.11845,842.5274658,112.0146484,647.9121094,830.4395752
1554948032.11907,,,,
1554948032.12020,,,,
1554948032.12235,838.901123,2.417582512,418.2417603,776.4468994
1554948032.12371,,,,
1554948032.12625,840.5128174,46.33699799,667.6557007,889.6703491
1554948032.13015,860.2564087,163.5897369,965.8241577,963.8095093
1554948032.13405,840.9157715,113.2234421,866.300354,858.6447144
1554948032.13795,829.2307739,10.07326031,416.2271118,774.432251
1554948032.13846,,,,
1554948032.13957,,,,
1554948032.14184,840.9157715,30.21977997,298.1684875,851.7948608
1554948032.14574,837.6923218,26.19047546,785.3113403,950.9157715
1554948032.14964,848.5714111,25.38461494,926.3369751,893.699646
1554948032.15354,840.5128174,25.38461494,578.6080322,776.8497925
1554948032.15614,,,,
1554948032.15614,,,,
1554948032.15622,,,,
1554948032.15624,,,,
1554948032.15626,,,,
1554948032.15627,,,,
1554948032.15629,,,,
1554948032.15630,,,,
1554948032.15632,,,,
1554948032.15635,,,,
1554948032.15636,,,,
1554948032.15638,,,,
1554948032.15639,,,,
1554948032.15640,,,,
1554948032.15641,,,,
1554948032.15642,,,,
1554948032.15642,,,,
1554948032.15645,,,,
1554948032.15744,836.0805664,25.38461494,535.4945068,819.9633789
1554948032.15786,,,,
1554948032.15886,,,,
1554948032.15894,,,,
1554948032.16134,843.333313,25.38461494,834.065918,944.065918
1554948032.16524,848.1685181,25.38461494,841.3186646,919.0842285
1554948032.16914,850.1831665,25.38461494,424.6886597,780.0732422
1554948032.17304,832.8571167,25.38461494,231.2820587,765.164856
1554948032.17693,818.7545776,25.38461494,667.6557007,900.5494385
1554948032.17725,,,,
1554948032.17831,,,,
1554948032.18083,825.6043701,25.38461494,980.3296509,938.8278198
1554948032.18473,819.9633789,25.38461494,735.3479614,818.3516235
1554948032.18863,823.5897217,25.38461494,452.0879211,762.7472534
1554948032.19253,823.9926758,25.38461494,669.267395,873.1502075
1554948032.19401,,,,
1554948032.19643,821.9780273,25.38461494,979.1208496,957.3626099
1554948032.19664,,,,
1554948032.19768,,,,
1554948032.20033,830.0366211,25.38461494,800.6226807,858.6447144
1554948032.20423,824.7985229,25.38461494,543.5531006,758.7179565
1554948032.20812,830.4395752,25.38461494,681.3552856,836.4835205
1554948032.21202,830.0366211,25.38461494,927.5457764,942.0512695
1554948032.21592,835.2747192,25.38461494,942.8571167,884.835144
1554948032.21604,,,,
1554948032.21705,,,,
1554948032.21982,836.8864746,25.38461494,685.7875366,764.7619019
1554948032.22372,829.2307739,25.38461494,651.9414063,793.7728882
1554948032.22762,829.633728,25.38461494,890.0732422,925.1282349
1554948032.22916,,,,
1554948032.23152,823.1868286,25.38461494,781.6849976,915.0549316
1554948032.23542,817.1428833,25.38461494,581.4285889,775.6410522
1554948032.23543,,,,
1554948032.23643,,,,
1554948032.23931,820.7692261,25.38461494,508.9010925,761.5384521
1554948032.24321,827.2161255,25.38461494,714.3956299,889.6703491
1554948032.24711,831.6483765,25.38461494,994.432251,936.0073242
1554948032.25101,829.633728,25.38461494,796.5933838,830.4395752
1554948032.25482,,,,
1554948032.25491,822.7838745,25.38461494,466.9963379,765.567749
1554948032.25580,,,,
1554948032.25749,,,,
1554948032.25749,,,,
1554948032.25758,,,,
1554948032.25760,,,,
1554948032.25761,,,,
1554948032.25763,,,,
1554948032.25764,,,,
1554948032.25766,,,,
1554948032.25768,,,,
1554948032.25770,,,,
1554948032.25771,,,,
1554948032.25773,,,,
1554948032.25775,,,,
1554948032.25775,,,,
1554948032.25776,,,,
1554948032.25777,,,,
1554948032.25778,,,,
1554948032.25780,,,,
1554948032.25881,821.9780273,25.38461494,491.5751038,858.6447144
1554948032.26271,826.0073242,25.38461494,848.9743652,938.4249268
1554948032.26430,,,,
1554948032.26661,821.9780273,25.38461494,848.5714111,850.5860596
1554948032.27051,814.7252808,25.38461494,520.5860596,742.600708
1554948032.27421,,,,
1554948032.27440,815.934082,25.38461494,597.9487305,818.7545776
1554948032.27517,,,,
1554948032.27830,819.1575317,24.98168564,941.2454224,939.633728
1554948032.28220,830.4395752,25.38461494,948.4981689,881.2088013
1554948032.28610,832.8571167,25.38461494,625.7509155,750.6593628
1554948032.29000,829.633728,25.38461494,276.0073242,761.5384521
1554948032.29361,,,,
1554948032.29390,834.4688721,25.38461494,485.5311279,884.432251
1554948032.29454,,,,
1554948032.29780,831.6483765,25.38461494,872.7472534,894.9084473
1554948032.29945,,,,
1554948032.30170,831.6483765,25.38461494,628.5714111,771.6116943
1554948032.30559,830.4395752,25.38461494,339.267395,738.1685181
1554948032.30949,827.6190186,25.38461494,569.7435913,849.3773193
1554948032.31300,,,,
1554948032.31339,831.6483765,25.38461494,888.0585938,899.3406372
1554948032.31391,,,,
1554948032.31729,844.1392212,25.38461494,623.333313,793.3699341
1554948032.32119,837.6923218,25.38461494,267.5457764,714.3956299
1554948032.32509,825.2014771,25.38461494,573.3699341,802.6373901
1554948032.32899,825.6043701,25.38461494,1039.157471,914.2490845
1554948032.33239,,,,
1554948032.33289,835.2747192,25.38461494,994.0292969,846.9597168
1554948032.33328,,,,
1554948032.33460,,,,
1554948032.33678,839.7069702,25.38461494,640.2564087,734.5421143
1554948032.34068,832.4542236,25.38461494,718.8278198,791.7582397
1554948032.34458,840.5128174,25.38461494,1089.523804,919.8901367
1554948032.34848,841.3186646,25.38461494,1029.084229,884.0292969
1554948032.35178,,,,
1554948032.35238,848.1685181,25.38461494,691.4285889,744.6153564
1554948032.35266,,,,
1554948032.35628,841.3186646,25.38461494,690.6226807,750.6593628
1554948032.35885,,,,
1554948032.35885,,,,
1554948032.35893,,,,
1554948032.35895,,,,
1554948032.35896,,,,
1554948032.35898,,,,
1554948032.35899,,,,
1554948032.35901,,,,
1554948032.35903,,,,
1554948032.35905,,,,
1554948032.35907,,,,
1554948032.35908,,,,
1554948032.35910,,,,
1554948032.35911,,,,
1554948032.35911,,,,
1554948032.35912,,,,
1554948032.35913,,,,
1554948032.35915,,,,
1554948032.36018,825.2014771,25.38461494,1031.098877,883.2234497
1554948032.36408,833.6630249,25.38461494,1252.710571,902.967041
1554948032.36798,838.901123,25.38461494,1010.549438,774.0292969
1554948032.36975,,,,
1554948032.37118,,,,
1554948032.37187,839.7069702,25.38461494,807.0695801,732.5274658
1554948032.37203,,,,
1554948032.37577,834.065918,25.38461494,1012.967041,857.4359131
1554948032.37967,835.2747192,25.38461494,1203.553101,923.1135254
1554948032.38357,845.7509155,25.78754616,1139.487183,809.8901367
1554948032.38747,847.3626099,25.78754616,957.3626099,731.3186646
1554948032.39057,,,,
1554948032.39137,836.8864746,20.54944992,1062.124512,824.3956299
1554948032.39140,,,,
1554948032.39527,849.3773193,58.42490768,1431.611694,933.5897217
1554948032.39917,844.5421143,52.78388214,1388.498169,869.5238037
1554948032.40306,809.0842285,18.93772888,1066.959717,749.0476074
1554948032.40490,,,,
1554948032.40696,813.9194336,26.99633789,962.1978149,801.0256348
1554948032.40996,,,,
1554948032.41077,,,,
1554948032.41086,840.1098633,24.98168564,1052.05127,931.5750732
1554948032.41476,836.0805664,24.98168564,1158.021973,898.9377441
1554948032.41866,826.8131714,26.19047546,1056.886475,776.0439453
1554948032.42256,830.0366211,23.36996269,863.4798584,784.9084473
1554948032.42646,833.6630249,31.02564049,1048.424927,915.8607788
1554948032.42935,,,,
1554948032.43014,,,,
1554948032.43036,836.4835205,38.27838898,1177.362671,948.0952148
1554948032.43425,830.8424683,25.38461494,865.4945068,821.5750732
1554948032.43815,822.3809814,24.57875443,566.5201416,763.5531006
1554948032.44004,,,,
1554948032.44205,830.8424683,25.78754616,705.1282349,869.1208496
1554948032.44595,830.0366211,25.38461494,934.3956299,943.6630249
1554948032.44875,,,,
1554948032.44951,,,,
1554948032.44985,818.3516235,25.38461494,746.6300659,847.765564
1554948032.45375,823.1868286,25.38461494,453.2966919,765.164856
1554948032.45765,816.7399292,25.38461494,606.0073242,856.6300659
1554948032.46020,,,,
1554948032.46020,,,,
1554948032.46028,,,,
1554948032.46030,,,,
1554948032.46032,,,,
1554948032.46033,,,,
1554948032.46035,,,,
1554948032.46036,,,,
1554948032.46038,,,,
1554948032.46040,,,,
1554948032.46042,,,,
1554948032.46043,,,,
1554948032.46045,,,,
1554948032.46046,,,,
1554948032.46047,,,,
1554948032.46047,,,,
1554948032.46048,,,,
1554948032.46050,,,,
1554948032.46155,820.7692261,25.38461494,922.7106323,977.5091553
1554948032.46545,823.5897217,25.38461494,934.3956299,923.9194336
1554948032.46814,,,,
1554948032.46888,,,,
1554948032.46934,824.7985229,25.38461494,488.7545776,797.8021851
1554948032.47324,828.0219727,25.38461494,356.1904907,822.7838745
1554948032.47519,,,,
1554948032.47714,826.8131714,25.38461494,909.4139404,960.9890137
1554948032.48104,816.3369751,25.38461494,1063.333374,960.5860596
1554948032.48494,817.5457764,25.38461494,756.7033081,828.4249268
1554948032.48753,,,,
1554948032.48826,,,,
1554948032.48884,820.366272,25.38461494,528.2417603,817.1428833
1554948032.49274,822.7838745,25.38461494,676.1171875,940.8424683
1554948032.49664,837.6923218,25.38461494,875.164856,979.5238037
1554948032.50053,836.8864746,25.38461494,595.934082,855.0183105
1554948032.50443,825.2014771,25.38461494,435.9707031,788.131897
1554948032.50693,,,,
1554948032.50763,,,,
1554948032.50833,826.4102783,25.38461494,705.5311279,900.5494385
1554948032.51034,,,,
1554948032.51223,830.8424683,25.38461494,1001.684998,988.3883057
1554948032.51613,823.9926758,25.38461494,888.0585938,899.3406372
1554948032.52003,819.5604248,25.38461494,528.6447144,790.1465454
1554948032.52393,816.3369751,25.38461494,619.3040161,858.2417603
1554948032.52632,,,,
1554948032.52700,,,,
1554948032.52783,816.7399292,25.38461494,911.0256348,971.46521
1554948032.53172,813.9194336,25.38461494,967.4359131,912.6373901
1554948032.53562,802.6373901,25.38461494,795.3846436,784.9084473
1554948032.53952,809.0842285,24.98168564,612.8571167,806.2637329
1554948032.54342,806.666687,25.38461494,849.3773193,932.7838745
1554948032.54549,,,,
1554948032.54571,,,,
1554948032.54637,,,,
1554948032.54732,794.5787354,25.38461494,1033.113525,938.0219727
1554948032.55122,799.0109863,25.38461494,810.2930298,817.9487305
1554948032.55512,801.8314819,25.38461494,641.46521,793.3699341
1554948032.55902,813.1135254,25.38461494,686.1904907,916.2637329
1554948032.56155,,,,
1554948032.56155,,,,
1554948032.56164,,,,
1554948032.56166,,,,
1554948032.56167,,,,
1554948032.56168,,,,
1554948032.56170,,,,
1554948032.56171,,,,
1554948032.56173,,,,
1554948032.56176,,,,
1554948032.56177,,,,
1554948032.56179,,,,
1554948032.56180,,,,
1554948032.56181,,,,
1554948032.56182,,,,
1554948032.56183,,,,
1554948032.56183,,,,
1554948032.56186,,,,
1554948032.56292,819.9633789,25.38461494,894.5054932,965.8241577
1554948032.56510,,,,
1554948032.56574,,,,
1554948032.56681,818.3516235,25.38461494,869.5238037,858.2417603
1554948032.57071,812.3076782,25.38461494,542.3442993,788.9377441
1554948032.57461,809.8901367,25.38461494,650.732605,886.0439453
1554948032.57851,830.0366211,25.38461494,886.0439453,983.1502075
1554948032.58063,,,,
1554948032.58241,830.4395752,25.38461494,762.3442993,896.1171875
1554948032.58450,,,,
1554948032.58511,,,,
1554948032.58631,824.3956299,25.38461494,425.0915833,785.7142944
1554948032.59021,826.0073242,25.38461494,260.2930298,840.5128174
1554948032.59411,820.7692261,25.38461494,693.0402832,961.3919678
1554948032.59800,821.1721802,25.38461494,940.4395752,940.0366211
1554948032.60190,817.1428833,25.38461494,613.6630249,817.1428833
1554948032.60389,,,,
1554948032.60449,,,,
1554948032.60580,823.5897217,25.38461494,442.8205261,821.5750732
1554948032.60970,826.8131714,25.38461494,736.9597168,948.0952148
1554948032.61360,829.633728,25.38461494,947.2893677,967.8388062
1554948032.61578,,,,
1554948032.61750,819.1575317,25.38461494,559.267395,834.4688721
1554948032.62140,803.0402832,25.38461494,295.3479919,785.3113403
1554948032.62328,,,,
1554948032.62386,,,,
1554948032.62530,809.4871826,25.38461494,570.1465454,904.5787354
1554948032.62920,814.7252808,25.38461494,832.8571167,976.300354
1554948032.63309,814.7252808,25.38461494,651.9414063,877.5823975
1554948032.63699,811.5018311,25.38461494,296.1538391,792.5640869
1554948032.64089,818.3516235,25.38461494,433.5531006,881.2088013
1554948032.64267,,,,
1554948032.64323,,,,
1554948032.64479,839.3040161,25.38461494,903.3699341,980.3296509
1554948032.64869,842.9304199,25.38461494,666.0439453,909.0109863
1554948032.65093,,,,
1554948032.65259,814.3223267,24.98168564,209.9267426,779.6703491
1554948032.65649,816.7399292,25.38461494,436.3736267,828.8278198
1554948032.66039,822.3809814,25.38461494,810.2930298,973.4798584
1554948032.66207,,,,
1554948032.66260,,,,
1554948032.66291,,,,
1554948032.66291,,,,
1554948032.66299,,,,
1554948032.66301,,,,
1554948032.66302,,,,
1554948032.66304,,,,
1554948032.66305,,,,
1554948032.66307,,,,
1554948032.66309,,,,
1554948032.66311,,,,
1554948032.66313,,,,
1554948032.66314,,,,
1554948032.66316,,,,
1554948032.66316,,,,
1554948032.66317,,,,
1554948032.66318,,,,
1554948032.66319,,,,
1554948032.66321,,,,
1554948032.66428,813.5164795,25.38461494,870.732605,949.7069702
1554948032.66818,815.934082,25.38461494,629.7802124,817.9487305
1554948032.67208,817.9487305,25.38461494,511.3186951,820.366272
1554948032.67598,805.4578857,25.38461494,732.9304199,946.0805664
1554948032.67988,796.9963379,25.38461494,838.901123,962.600708
1554948032.68146,,,,
1554948032.68197,,,,
1554948032.68378,807.4725342,25.38461494,677.7289429,836.0805664
1554948032.68608,,,,
1554948032.68768,808.2783813,25.38461494,577.8021851,794.9816895
1554948032.69158,809.4871826,25.38461494,774.835144,903.3699341
1554948032.69547,818.3516235,25.38461494,1010.952393,976.7033081
1554948032.69937,821.5750732,25.38461494,906.5933838,888.8644409
1554948032.70085,,,,
1554948032.70134,,,,
1554948032.70327,815.1282349,25.38461494,686.1904907,796.9963379
1554948032.70717,816.3369751,25.38461494,600.366272,874.7619019
1554948032.71107,821.5750732,25.38461494,725.6776733,968.2417603
1554948032.71497,838.901123,25.38461494,861.0622559,898.9377441
1554948032.71887,827.6190186,25.38461494,685.3846436,790.1465454
1554948032.72025,,,,
1554948032.72072,,,,
1554948032.72122,,,,
1554948032.72277,797.399292,25.38461494,628.5714111,824.3956299
1554948032.72667,810.6959839,24.98168564,848.5714111,942.8571167
1554948032.73056,816.7399292,25.38461494,1019.816834,925.5311279
1554948032.73446,828.0219727,24.98168564,830.8424683,799.4139404
1554948032.73836,834.065918,24.98168564,454.1025696,784.1025391
1554948032.73964,,,,
1554948032.74009,,,,
1554948032.74226,832.8571167,25.38461494,705.5311279,898.9377441
1554948032.74616,838.4981689,25.38461494,1151.978027,942.0512695
1554948032.75006,835.2747192,25.38461494,940.0366211,830.4395752
1554948032.75396,831.6483765,25.38461494,602.3809814,765.567749
1554948032.75637,,,,
1554948032.75786,831.6483765,25.38461494,783.2966919,868.7179565
